"","X","CustID","JoinDate","DOB","Gender","Visits","Paintings","Jewelry","Mosaics","Sculpture","Coupon","Revenue","Joindate_cat","Age","Age_cat","Visits_freq","Visits_freq_cat"
"1311",1311,86753091311,2015-02-04,1975-09-13,"Male",92,9.13876310725717,309.109402771127,259.051557581715,13.3871618649684,"no",590.686885325068,"new",40,"middle-aged",8.36363636363636,"high"
"1312",1312,86753091312,2015-02-17,1978-09-20,"Female",93,0.931803979006977,297.355468532354,255.453590010093,4.10254831285793,"no",557.843410834312,"new",37,"middle-aged",8.801261829653,"high"
"1313",1313,86753091313,2015-03-22,1979-04-07,"Male",20,597.796570650549,276.068813444502,15.7007672314065,36.9740332829843,"yes",926.540184609442,"new",36,"middle-aged",2.11267605633803,"low"
"1314",1314,86753091314,2015-01-23,1969-04-03,"Female",100,33.544757127723,301.511850939729,278.338145578479,20.3012564213724,"no",633.696010067303,"new",46,"elder",8.7719298245614,"high"
"1315",1315,86753091315,2015-03-19,1972-11-23,"Female",90,38.0657923953189,278.415669460472,245.42913017595,18.7773803429165,"no",580.687972374657,"new",43,"elder",9.40766550522648,"high"
"1316",1316,86753091316,2015-03-19,1980-05-04,"Female",98,0.0180677522745216,296.881890599254,321.238540870119,12.6109861266062,"no",630.749485348254,"new",35,"middle-aged",10.2439024390244,"high"
"1317",1317,86753091317,2014-07-20,1987-01-25,"Female",29,174.016536656573,262.549200136876,274.283645814858,217.523858125046,"no",928.373240733353,"old",28,"younger",1.64461247637051,"low"
"1318",1318,86753091318,2014-09-18,1985-05-24,"Female",38,186.006462995734,362.989079866016,240.855225700766,267.721686854081,"no",1057.5724554166,"old",30,"younger",2.43070362473348,"low"
"1319",1319,86753091319,2015-02-06,1972-03-09,"Male",62,54.993380080604,239.936839822358,257.726706441519,2.16036295462421,"no",554.817289299105,"new",43,"elder",5.67073170731707,"medium"
"1320",1320,86753091320,2015-02-20,1982-03-17,"Female",48,18.7650097158898,341.946757985137,183.416042807179,40.9643130144006,"no",585.092123522606,"new",33,"middle-aged",4.5859872611465,"medium"
"1321",1321,86753091321,2015-01-16,1974-07-12,"Female",69,70.5686031725018,202.170167924901,324.391899149315,10.4077067548782,"no",607.538377001596,"new",41,"elder",5.93123209169054,"medium"
"1322",1322,86753091322,2014-09-12,1982-10-09,"Female",50,169.971138126064,170.857813448077,287.747960115594,293.679045405156,"no",922.255957094891,"old",33,"middle-aged",3.15789473684211,"low"
"1323",1323,86753091323,2014-08-11,1987-07-17,"Female",34,247.901705947923,238.612821192174,238.796735944408,171.258069412424,"no",896.569332496929,"old",28,"younger",2.01183431952663,"low"
"1324",1324,86753091324,2015-01-16,1973-11-02,"Male",97,77.0413337859644,215.175134567507,319.727097292838,3.07479808294767,"no",615.018363729257,"new",42,"elder",8.33810888252149,"high"
"1325",1325,86753091325,2014-09-02,1984-08-11,"Female",31,324.270172637811,295.522195679486,152.131478035474,254.241574443139,"no",1026.16542079591,"old",31,"middle-aged",1.91752577319588,"low"
"1326",1326,86753091326,2015-04-04,1980-02-13,"Female",20,291.902008332844,490.048934716443,75.210399426448,72.4749222945537,"yes",929.636264770289,"new",35,"middle-aged",2.2140221402214,"low"
"1327",1327,86753091327,2014-07-13,1982-04-10,"Female",39,280.7025071706,291.40503765213,252.490549022308,244.190800355662,"no",1068.7888942007,"old",33,"middle-aged",2.18283582089552,"low"
"1328",1328,86753091328,2014-08-02,1988-01-17,"Male",60,414.77331511953,262.665979583593,47.3365750330227,69.5094428069968,"no",794.285312543143,"old",27,"younger",3.48837209302326,"low"
"1329",1329,86753091329,2015-02-20,1980-01-14,"Female",82,65.4859447940106,195.260199160553,287.127141959062,24.1753716041439,"no",572.048657517769,"new",35,"middle-aged",7.8343949044586,"medium"
"1330",1330,86753091330,2015-03-29,1978-09-28,"Female",21,35.7390051989475,7.98326623727438,358.251855316243,434.063870629546,"no",836.037997382011,"new",37,"middle-aged",2.27436823104693,"low"
"1331",1331,86753091331,2014-06-29,1988-08-29,"Female",42,204.376967453025,193.879131973217,308.94610656262,220.505104150522,"no",927.707310139384,"old",27,"younger",2.29090909090909,"low"
"1332",1332,86753091332,2014-08-31,1981-11-28,"Female",35,232.597531502047,221.652149415971,239.796722650652,286.794344201348,"no",980.840747770018,"old",34,"middle-aged",2.15605749486653,"low"
"1333",1333,86753091333,2015-02-24,1976-06-23,"Female",19,49.1605717463753,14.0584220531535,449.888802815189,284.096545620254,"no",797.204342234972,"new",39,"middle-aged",1.83870967741935,"low"
"1334",1334,86753091334,2014-10-22,1993-06-11,"Male",57,478.24999336531,300.778897751107,11.2520503281533,18.1102187242951,"no",808.391160168865,"old",22,"younger",3.93103448275862,"low"
"1335",1335,86753091335,2014-08-15,1989-01-17,"Female",45,210.047088375777,171.612691389313,262.831359982349,254.477808939442,"yes",898.968948686881,"old",26,"younger",2.68389662027833,"low"
"1336",1336,86753091336,2014-08-13,1986-07-08,"Male",36,238.038335016587,410.023203415637,128.019129145471,263.280298417863,"no",1039.36096599556,"old",29,"younger",2.13861386138614,"low"
"1337",1337,86753091337,2014-08-12,1984-04-04,"Female",39,305.271778888493,207.484478984415,332.108938692173,179.969482521616,"no",1024.8346790867,"old",31,"middle-aged",2.31225296442688,"low"
"1338",1338,86753091338,2014-09-24,1982-06-27,"Female",52,400.054552252807,217.932808579825,168.118676536486,282.255581685905,"no",1068.36161905502,"old",33,"middle-aged",3.36933045356371,"low"
"1339",1339,86753091339,2014-11-24,1999-05-20,"Male",60,380.193248957548,346.335811392242,28.2152970661126,44.8539392642997,"no",799.598296680202,"new",16,"younger",4.47761194029851,"medium"
"1340",1340,86753091340,2014-07-12,1983-09-01,"Female",26,261.394190999023,214.057127542059,192.163314664102,188.65101619371,"yes",856.265649398894,"old",32,"middle-aged",1.45251396648045,"low"
"1341",1341,86753091341,2015-05-28,1979-08-27,"Female",20,78.1000959344892,13.2750096004724,364.604011275657,343.42901201076,"no",799.408128821379,"new",36,"middle-aged",2.76497695852535,"low"
"1342",1342,86753091342,2014-07-22,1987-01-29,"Female",45,131.476465389255,260.00931326035,220.395283736326,216.232894547428,"yes",828.113956933359,"old",28,"younger",2.56166982922201,"low"
"1343",1343,86753091343,2015-04-29,1979-01-26,"Male",20,12.8689409740531,2.79118431549921,377.874065253191,396.636191425331,"no",790.170381968074,"new",36,"middle-aged",2.4390243902439,"low"
"1344",1344,86753091344,2015-02-02,1970-10-05,"Female",88,5.52303090434705,412.465212893581,183.18034103073,34.3011876258439,"no",635.469772454502,"new",45,"elder",7.95180722891566,"medium"
"1345",1345,86753091345,2014-09-21,1986-03-18,"Male",63,297.895872353598,450.82250533636,25.5132505941203,0.457423793267502,"no",774.689052077346,"old",29,"younger",4.05579399141631,"medium"
"1346",1346,86753091346,2015-01-23,1982-06-01,"Female",77,4.80945210256521,380.715105832828,191.278918779108,32.3390572553112,"no",609.142533969812,"new",33,"middle-aged",6.75438596491228,"medium"
"1347",1347,86753091347,2014-09-28,1985-07-26,"Male",35,215.310309401655,122.844391613512,331.236919124626,266.901869021717,"yes",936.29348916151,"old",30,"younger",2.28758169934641,"low"
"1348",1348,86753091348,2014-07-31,1986-09-12,"Female",53,280.215707288128,146.788056776956,296.293950951068,290.60074344073,"no",1013.89845845688,"old",29,"younger",3.06949806949807,"low"
"1349",1349,86753091349,2015-02-09,1973-07-21,"Female",88,32.3923619148498,271.493718232805,328.239050301145,2.91018733529047,"no",635.03531778409,"new",42,"elder",8.12307692307692,"high"
"1350",1350,86753091350,2014-08-25,1994-02-13,"Female",61,12.2495689683971,65.3041855542943,389.501403273893,394.77068641674,"yes",861.825844213324,"old",21,"younger",3.71196754563895,"low"
"1351",1351,86753091351,2015-02-10,1975-03-22,"Male",79,30.7393830560202,294.95834879252,208.505381648888,32.9068416665004,"yes",567.109955163929,"new",40,"middle-aged",7.31481481481481,"medium"
"1352",1352,86753091352,2014-11-13,1994-01-15,"Female",56,558.265169365009,215.020719898778,29.6735167771122,4.93448345737033,"no",807.89388949827,"old",21,"younger",4.06779661016949,"medium"
"1353",1353,86753091353,2014-07-18,1985-04-16,"Female",61,203.254534880766,247.40490698692,322.1522258093,254.169713025163,"no",1026.98138070215,"old",30,"younger",3.44632768361582,"low"
"1354",1354,86753091354,2014-12-19,1994-08-02,"Male",59,370.658672882191,393.3831087486,0.967047701357077,7.37269768473563,"no",772.381527016884,"new",21,"younger",4.69496021220159,"medium"
"1355",1355,86753091355,2015-02-17,1988-01-28,"Male",58,236.244317908799,476.00681205134,49.7323280939133,31.6901837460384,"no",793.673641800091,"new",27,"younger",5.48895899053628,"medium"
"1356",1356,86753091356,2014-08-23,1982-10-06,"Female",59,259.349931333875,275.907506549731,214.387590685326,227.374681474409,"no",977.019710043341,"old",33,"middle-aged",3.57575757575758,"low"
"1357",1357,86753091357,2014-09-08,1989-12-30,"Male",29,214.492974133927,193.181000137997,210.847924589042,445.430536433295,"no",1063.95243529426,"old",26,"younger",1.81628392484342,"low"
"1358",1358,86753091358,2015-03-11,1976-09-13,"Female",88,61.4574917524014,180.622514292513,332.973179351043,1.65664826699146,"no",576.709833662949,"new",39,"middle-aged",8.94915254237288,"high"
"1359",1359,86753091359,2014-08-01,1990-06-08,"Male",31,187.327579344738,244.634205969524,294.065065385395,209.304603513985,"no",935.331454213642,"old",25,"younger",1.79883945841393,"low"
"1360",1360,86753091360,2015-03-10,1978-09-20,"Female",90,29.7337240126723,298.871213561657,306.66924765453,0.590677750709061,"no",635.864862979568,"new",37,"middle-aged",9.12162162162162,"high"
"1361",1361,86753091361,2015-03-13,1969-08-07,"Male",85,23.804395730488,164.398106785367,314.344979136864,94.1686147998236,"no",596.716096452543,"new",46,"elder",8.70307167235495,"high"
"1362",1362,86753091362,2014-08-22,1989-03-07,"Male",26,276.823206831633,220.272541970016,228.205447887776,253.445914495536,"no",978.747111184961,"old",26,"younger",1.57258064516129,"low"
"1363",1363,86753091363,2015-02-22,1977-01-12,"Male",61,34.5779280922528,304.4744262338,180.74137899801,14.9086048490331,"no",534.702338173096,"new",38,"middle-aged",5.86538461538461,"medium"
"1364",1364,86753091364,2015-03-30,1979-05-15,"Female",82,10.891903490241,405.358535902054,141.395060634757,29.7545187508927,"no",587.400018777945,"new",36,"middle-aged",8.91304347826087,"high"
"1365",1365,86753091365,2015-03-17,1983-04-13,"Female",20,79.6102245898454,56.9960115497303,329.81145409807,385.317199445899,"no",851.734889683545,"new",32,"middle-aged",2.07612456747405,"low"
"1366",1366,86753091366,2014-09-20,1981-01-18,"Male",29,291.684524025289,155.787245563797,290.473177370606,247.424539947239,"no",985.369486906931,"old",34,"middle-aged",1.86295503211991,"low"
"1367",1367,86753091367,2014-09-07,1991-01-01,"Female",66,271.360693868182,264.845288968955,253.650163096547,242.256936732951,"no",1032.11308266664,"old",24,"younger",4.125,"medium"
"1368",1368,86753091368,2015-01-08,1972-05-31,"Female",84,28.9007878570501,138.435229725994,347.964670288292,14.1387832996005,"yes",529.439471170937,"new",43,"elder",7.05882352941176,"medium"
"1369",1369,86753091369,2014-08-19,1987-09-27,"Female",52,279.107261977289,246.560225611418,290.600096536215,278.528209143142,"no",1094.79579326806,"old",28,"younger",3.12625250501002,"low"
"1370",1370,86753091370,2014-08-12,1988-01-14,"Female",40,326.806702132209,208.962984541291,250.318882182207,232.119666331562,"no",1018.20823518727,"old",27,"younger",2.37154150197628,"low"
"1371",1371,86753091371,2014-06-15,1984-05-27,"Female",49,176.000587292055,361.598143236215,269.818244739144,175.197013118084,"no",982.613988385498,"old",31,"middle-aged",2.6063829787234,"low"
"1372",1372,86753091372,2014-08-10,1982-12-07,"Male",45,161.318466141687,258.07453426792,265.298279441249,355.797750030612,"no",1040.48902988147,"old",33,"middle-aged",2.65748031496063,"low"
"1373",1373,86753091373,2014-08-29,1983-04-14,"Female",39,114.251150085833,337.626750301685,299.582900245669,312.399577920606,"no",1063.86037855379,"old",32,"middle-aged",2.39263803680982,"low"
"1374",1374,86753091374,2014-09-09,1986-10-09,"Female",10,256.871498843141,303.308248587708,256.575322692696,179.386872583441,"no",996.141942706986,"old",29,"younger",0.627615062761506,"low"
"1375",1375,86753091375,2014-07-31,1982-04-30,"Male",36,263.969290129029,259.042059886372,244.841066277896,203.578918084869,"no",971.431334378166,"old",33,"middle-aged",2.08494208494209,"low"
"1376",1376,86753091376,2015-02-08,1976-08-26,"Female",78,136.086992455682,233.481295108318,175.501480439904,5.93659165215685,"no",551.006359656061,"new",39,"middle-aged",7.17791411042945,"medium"
"1377",1377,86753091377,2014-10-07,1987-03-20,"Female",59,357.689739258896,375.789627886585,112.829472219059,7.77056578533303,"no",854.079405149873,"old",28,"younger",3.93333333333333,"low"
"1378",1378,86753091378,2014-09-29,1987-04-09,"Male",52,207.459828062929,279.07979590972,320.242278175246,214.978883841721,"no",1021.76078598962,"old",28,"younger",3.4061135371179,"low"
"1379",1379,86753091379,2014-09-02,1986-09-14,"Female",40,177.29757015359,163.93148535924,177.503537797431,296.30104465959,"yes",815.033637969851,"old",29,"younger",2.47422680412371,"low"
"1380",1380,86753091380,2014-08-02,1981-01-08,"Male",52,266.074453386843,349.988251839781,226.113666005737,144.382242807723,"no",986.558614040084,"old",34,"middle-aged",3.02325581395349,"low"
"1381",1381,86753091381,2014-07-13,1989-02-20,"Male",35,178.868745633804,150.083253558422,272.373465897724,366.177236552924,"no",967.502701642874,"old",26,"younger",1.9589552238806,"low"
"1382",1382,86753091382,2014-09-12,1985-11-23,"Female",53,208.354155006273,228.49404746964,195.851543847203,340.602565420093,"yes",973.302311743209,"old",30,"younger",3.34736842105263,"low"
"1383",1383,86753091383,2014-09-17,1985-10-31,"Female",56,217.272073483971,407.980990791945,162.614947755241,239.022547271101,"no",1026.89055930226,"old",30,"younger",3.57446808510638,"low"
"1384",1384,86753091384,2014-08-08,1988-03-07,"Female",54,191.741692262777,353.843393129451,306.219012923065,146.895259163132,"no",998.699357478425,"old",27,"younger",3.17647058823529,"low"
"1385",1385,86753091385,2014-09-17,1987-01-02,"Female",37,228.753742012899,237.856968941816,298.786973560944,219.408707029985,"no",984.806391545644,"old",28,"younger",2.36170212765957,"low"
"1386",1386,86753091386,2015-02-15,1976-03-16,"Male",69,6.48334369856363,237.361033130648,267.12425934042,2.89779254805448,"yes",513.866428717686,"new",39,"middle-aged",6.48902821316614,"medium"
"1387",1387,86753091387,2014-07-28,1987-02-21,"Female",16,419.695961503986,234.151532767045,218.99262674889,222.686601686579,"no",1095.5267227065,"old",28,"younger",0.921305182341651,"low"
"1388",1388,86753091388,2014-08-29,1987-03-23,"Female",55,137.434865578391,153.15252649965,295.949102696112,284.313872078751,"yes",870.850366852904,"old",28,"younger",3.37423312883436,"low"
"1389",1389,86753091389,2015-01-25,1974-08-21,"Male",62,45.7368848633416,221.497278580523,273.317865768005,8.17824409283151,"yes",548.730273304701,"new",41,"elder",5.47058823529412,"medium"
"1390",1390,86753091390,2015-02-19,1972-05-15,"Female",102,23.7533849038309,370.144550655402,168.156802144984,12.2973188648803,"no",574.352056569097,"new",43,"elder",9.71428571428571,"high"
"1391",1391,86753091391,2014-08-03,1987-08-20,"Female",48,244.191587771263,277.041338422397,280.901978347253,165.292157173932,"no",967.427061714845,"old",28,"younger",2.79611650485437,"low"
"1392",1392,86753091392,2015-06-23,1981-11-23,"Male",19,65.4748454193995,3.72593543741829,343.571906433779,377.047772946923,"no",789.82046023752,"new",34,"middle-aged",2.98429319371728,"low"
"1393",1393,86753091393,2015-06-29,1980-10-14,"Male",21,16.3854956236046,32.4907928986524,410.334741148018,310.338689245987,"no",769.549718916262,"new",35,"middle-aged",3.40540540540541,"low"
"1394",1394,86753091394,2015-03-10,1976-02-08,"Male",50,15.723911440836,289.693406785497,236.756477610737,9.08083573521911,"no",551.254631572289,"new",39,"middle-aged",5.06756756756757,"medium"
"1395",1395,86753091395,2015-03-22,1977-08-28,"Female",50,12.9930727436942,377.442829965624,160.23799723297,14.6028479623074,"yes",565.276747904596,"new",38,"middle-aged",5.28169014084507,"medium"
"1396",1396,86753091396,2015-02-10,1976-03-21,"Female",65,57.3728069810672,175.579349442189,314.96279073052,21.3041134033531,"no",569.219060557129,"new",39,"middle-aged",6.01851851851852,"medium"
"1397",1397,86753091397,2014-11-19,1987-11-29,"Male",62,20.5955347107695,18.1060996967079,295.284580068085,518.441196832963,"yes",852.427411308525,"new",28,"younger",4.57002457002457,"medium"
"1398",1398,86753091398,2014-08-24,1988-04-01,"Male",15,192.328440502385,357.85644018301,184.462561011965,223.503282650919,"no",958.150724348279,"old",27,"younger",0.910931174089069,"low"
"1399",1399,86753091399,2014-08-02,1981-12-04,"Female",54,154.578497292912,236.967113281319,357.920461108638,221.394498234087,"no",970.860569916956,"old",34,"middle-aged",3.13953488372093,"low"
